age,sexe,nombre_enfants,revenu_mensuel,budget_max,distance_journaliere_km,prefere_electrique,boite_preferee,importance_consommation,importance_performance,importance_confort,importance_prix,min_required_seats,has_children,long_commute,needs_awd,situation_familiale_célibataire,situation_familiale_divorcé(e),situation_familiale_marié(e),carrosserie_berline,carrosserie_cabriolet,carrosserie_citadine,carrosserie_compacte,carrosserie_coupé,carrosserie_minibus,carrosserie_monospace,carrosserie_pick up,carrosserie_suv,carrosserie_utilitaire,energie_diesel,energie_electrique,energie_essence,energie_hybride,usage_autoroute,usage_campagne,usage_désert,usage_montagne,usage_plage,usage_sport,usage_ville
0.6744186046511627,0,0.0,0.08443873912423333,0.06560460439991139,0.27586206896551724,1,1,0.5,1.0,0.5,0.25,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.7441860465116279,1,0.0,0.11453430323776922,0.049041034030298386,0.8275862068965517,1,1,0.0,0.5,0.75,1.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.41860465116279066,0,0.25,0.6125374411638853,0.5270265664672904,0.9724137931034483,1,1,1.0,1.0,0.25,0.5,0.25,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.09302325581395343,1,0.75,0.1817144487234346,0.12515123630352915,0.2482758620689655,0,0,0.5,0.5,1.0,0.5,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0.8837209302325582,1,0.0,0.09699044358864642,0.06467588569091562,0.6896551724137931,1,1,0.5,1.0,0.5,0.25,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.8604651162790697,1,0.5,0.1640992725716731,0.058132252952303065,0.041379310344827586,1,0,0.0,0.75,1.0,0.5,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.8837209302325582,1,0.0,0.8610754528597917,0.6488250430277935,0.4275862068965517,0,1,1.0,1.0,0.75,0.25,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.8372093023255813,0,0.0,0.12031093995150477,0.07379905594465178,0.8413793103448276,1,1,1.0,0.25,1.0,0.5,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.4651162790697674,0,0.0,0.07687918984453002,0.029635925225363402,0.8620689655172414,1,0,0.25,0.5,0.5,0.25,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
0.4651162790697674,1,0.25,0.5047068891741548,0.26764778555970214,0.503448275862069,0,0,0.5,0.25,0.5,0.0,0.25,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.5116279069767442,1,0.5,0.15703893881044073,0.04991224034217748,0.08275862068965517,0,1,1.0,1.0,0.25,0.25,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.9302325581395348,0,0.0,0.3026672371986877,0.2286756812023925,0.5655172413793104,1,0,0.75,0.75,0.25,0.5,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0.9534883720930232,0,0.0,0.15596919127086006,0.11082851933268581,0.32413793103448274,1,0,0.25,0.0,0.75,0.75,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.046511627906976716,0,0.0,0.5766652403366138,0.31102278342961337,0.2827586206896551,1,0,0.5,0.25,0.0,0.5,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.9534883720930232,1,0.0,0.08586506917700756,0.03313779118313652,0.703448275862069,0,0,0.75,1.0,0.5,0.0,0.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.2558139534883721,0,0.25,0.11175295963485951,0.01854029275940222,0.6344827586206897,1,0,1.0,1.0,0.0,0.5,0.25,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.34883720930232553,0,0.5,0.14648409641991156,0.12563263636828384,0.23448275862068962,1,0,0.5,1.0,0.25,0.25,0.5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.20930232558139528,1,0.5,0.1601055484239053,0.13786360615510457,0.13103448275862067,0,1,1.0,0.75,1.0,0.5,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.06976744186046513,0,0.0,0.15169020111253742,0.06869323313395703,0.22758620689655168,1,1,1.0,0.75,0.0,0.75,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.6744186046511627,0,0.5,0.0060619027242903994,0.0,0.9517241379310345,0,1,0.0,0.75,0.5,0.0,0.5,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.09302325581395343,1,0.0,0.9347454000855797,0.946426137041392,0.9517241379310345,1,0,0.75,0.75,0.75,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.18604651162790697,1,0.25,0.03687063186421338,0.004260177564200884,0.6689655172413793,0,0,0.75,1.0,0.75,1.0,0.25,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.34883720930232553,1,0.0,0.31700185422906857,0.09304440809092923,0.05517241379310345,1,1,0.25,0.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.8837209302325582,0,0.0,0.15732420482099557,0.04295111020227324,0.5655172413793104,0,0,0.25,1.0,0.5,1.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4418604651162791,0,0.25,0.08008843246327199,0.0,0.5586206896551724,1,0,0.0,0.5,0.75,1.0,0.25,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.6046511627906976,0,0.0,0.07010412209385253,0.043366477514782814,0.9310344827586207,0,1,1.0,0.75,0.75,1.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.5581395348837208,0,0.0,0.13107973184995006,0.10136240478503145,0.12413793103448274,0,0,0.75,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.8604651162790697,0,0.0,0.004136357153045209,0.0,0.4206896551724138,1,0,0.25,1.0,0.25,0.75,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0.41860465116279066,1,0.0,0.10476394237626585,0.042459059693608026,0.7241379310344828,0,0,0.5,0.25,0.5,0.5,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.8372093023255813,0,0.0,0.1703038083012409,0.10120051803759181,0.4275862068965517,1,1,0.5,0.25,0.75,1.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.8139534883720929,1,0.0,0.9349593495934959,0.8041149055092618,0.9517241379310345,1,1,0.25,1.0,0.75,0.25,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.9534883720930232,0,0.75,0.013835401511909859,0.0,0.8,1,1,0.25,0.0,0.25,1.0,0.75,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.06976744186046513,1,0.0,0.11981172443303381,0.0,0.16551724137931034,1,1,1.0,0.75,0.25,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.7674418604651163,0,0.0,0.10319497931821422,0.016687115518974838,0.5241379310344828,1,0,0.75,1.0,0.25,0.25,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1.0,0,0.75,0.2943945228925974,0.16245548114445413,0.7655172413793104,1,1,0.0,0.25,0.0,0.75,0.75,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.8372093023255813,0,0.75,0.16524033661389245,0.08295843770768366,0.2482758620689655,1,1,0.25,0.5,0.0,0.25,0.75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.5813953488372092,0,0.0,0.11332192269291114,0.06635439565121076,0.1724137931034483,1,1,0.0,1.0,0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3255813953488371,0,0.0,0.6486949080017116,0.6470868905815994,0.6620689655172414,1,0,0.75,0.25,0.5,1.0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.627906976744186,0,0.5,0.18035943517329908,0.06768357105124143,0.6827586206896552,1,1,0.5,0.25,0.75,0.25,0.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0.5348837209302326,0,0.25,0.07844815290258164,0.0,0.17931034482758618,0,0,1.0,1.0,1.0,0.75,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.11627906976744184,1,0.5,0.6352874055056339,0.23345986060699014,0.296551724137931,0,1,1.0,1.0,0.25,0.75,0.5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.39534883720930225,1,0.0,0.08030238197118814,0.016073649949729915,0.3448275862068965,1,0,0.25,0.75,1.0,1.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.6744186046511627,0,0.0,0.18085865069177007,0.08038103028134214,0.5655172413793104,0,0,0.75,1.0,0.25,0.5,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.6976744186046511,1,0.0,0.18456710882898303,0.09941337354940954,0.9931034482758622,1,0,0.5,0.75,0.5,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0.2790697674418604,0,0.5,0.7245756668092996,0.7127724383552307,0.4206896551724138,1,1,0.75,0.75,0.25,0.5,0.5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.37209302325581395,0,0.75,0.1743688489516474,0.09017517850143994,0.18620689655172412,0,1,0.5,1.0,1.0,0.0,0.75,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.9767441860465116,1,0.0,0.11638853230637569,0.10027605950616023,0.9103448275862069,0,1,0.0,0.5,0.25,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0.6511627906976745,1,0.0,0.14584224789616315,0.02795741526506826,0.6137931034482759,1,0,0.75,0.0,0.0,0.25,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.4883720930232558,1,0.5,0.02817001854229069,0.0,0.6,1,1,0.5,0.0,0.0,0.0,0.5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.9534883720930232,0,0.25,0.4701897018970189,0.31913629160063395,0.32413793103448274,1,0,0.75,0.25,0.75,0.25,0.25,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9302325581395348,1,0.0,0.7104549992868349,0.5361156553005129,0.9448275862068966,0,1,0.5,0.0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.5348837209302326,1,0.0,0.14263300527742118,0.07286820714687389,0.806896551724138,0,0,1.0,0.0,0.5,0.5,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
1.0,1,0.25,0.09114249037227215,0.0,0.24137931034482757,1,0,0.25,1.0,0.75,0.75,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0.627906976744186,0,0.0,0.3876051918413921,0.26718981647155055,0.6275862068965518,0,1,0.5,0.75,1.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.7209302325581395,0,0.0,0.14427328483811153,0.059333623025407706,0.38620689655172413,1,0,0.25,0.0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.046511627906976716,1,0.0,0.8460989873056625,0.7266350561491404,0.06896551724137931,1,1,0.5,1.0,0.5,1.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.7906976744186047,0,0.0,0.4743973755527029,0.2520512754971627,0.36551724137931035,1,0,0.0,0.75,0.0,0.25,0.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.8604651162790697,1,0.5,0.17964627014691198,0.044469863503910856,0.296551724137931,1,0,1.0,0.5,1.0,1.0,0.5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.41860465116279066,1,1.0,0.027528170018542283,0.0,0.5655172413793104,0,0,0.25,0.25,0.25,0.25,1.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,1,0.0,0.12066752246469833,0.03923197518872587,0.0,0,0,0.5,0.75,0.75,0.5,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.6744186046511627,1,0.75,0.1251604621309371,0.09319138421689419,0.9931034482758622,1,0,0.5,1.0,1.0,0.25,0.75,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.7209302325581395,1,0.75,0.1825702467550991,0.14115459332344973,0.35172413793103446,0,1,0.75,0.75,0.0,0.75,0.75,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.9534883720930232,1,0.25,0.104977891884182,0.016056609239473107,0.16551724137931034,0,0,0.5,0.25,0.75,0.0,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.3023255813953488,1,0.0,0.12965340179717585,0.002843668524104087,0.6758620689655173,0,0,0.25,0.75,0.0,0.25,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.13953488372093026,0,0.0,0.03858222792754243,0.0004600991769336954,0.37241379310344824,0,1,1.0,0.25,0.75,0.5,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.6046511627906976,1,0.0,0.035658251319355294,0.0,0.43448275862068964,1,0,0.25,0.25,0.5,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0.023255813953488302,1,0.0,0.11410640422193696,0.026327897346761414,0.12413793103448274,0,0,0.0,0.25,0.75,1.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.5348837209302326,1,0.0,0.1064042219369562,0.0471196939488438,0.3793103448275862,0,1,1.0,0.0,0.0,0.5,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.06976744186046513,1,0.5,0.12102410497789187,0.04483623877443213,0.3586206896551724,0,0,0.0,0.5,0.0,1.0,0.5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0.7906976744186047,1,0.0,0.9809584937954643,0.784820561320996,0.8,0,1,0.25,0.0,0.75,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
0.4418604651162791,0,0.0,0.3766224504350306,0.2432156672290101,0.04827586206896552,1,1,0.5,0.25,0.5,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.4883720930232558,1,0.0,0.8589359577806304,0.6746523695107614,0.27586206896551724,1,1,0.75,1.0,0.25,0.5,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.37209302325581395,0,0.5,0.14833832548851802,0.01046512618645945,0.3103448275862069,0,1,0.75,0.5,0.75,0.25,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.8139534883720929,1,0.0,0.5589787476822136,0.2951365812927083,0.703448275862069,0,1,0.25,0.25,1.0,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.6744186046511627,1,0.25,0.13307659392383397,0.004241006765161981,0.3448275862068965,1,1,0.75,0.5,1.0,0.75,0.25,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7906976744186047,0,0.25,0.15789473684210525,0.06043487892575364,0.9310344827586207,1,1,0.75,0.5,0.0,0.25,0.25,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.34883720930232553,1,0.0,0.5121238054485807,0.2051637612255679,0.8896551724137931,0,0,0.75,0.0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0.9302325581395348,1,0.0,0.037869062901155326,0.0,0.13103448275862067,0,0,0.5,0.75,0.5,0.25,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.18604651162790697,0,0.0,0.1184567108828983,0.009943254434844853,0.27586206896551724,1,0,0.75,0.5,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.8837209302325582,0,0.0,0.07217230067037511,0.05506066492851422,0.9793103448275863,1,0,0.25,0.0,0.75,0.75,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.8139534883720929,0,0.0,0.32705748110112676,0.09300393640406934,0.4551724137931034,0,1,0.75,0.5,0.0,1.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.023255813953488302,0,0.0,0.2926116103266295,0.267835233372527,0.7586206896551725,1,1,0.75,0.0,0.25,1.0,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.7209302325581395,0,0.0,0.05434317501069748,0.0,0.8413793103448276,0,1,0.5,0.75,0.75,1.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0.11627906976744184,1,0.0,0.15325916417058907,0.044746775045583914,0.9931034482758622,1,0,0.75,1.0,0.75,0.5,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.5581395348837208,1,0.0,0.08172871202396234,0.0,0.9379310344827586,0,1,0.0,0.25,0.25,0.5,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3255813953488371,1,0.0,0.3909570674654115,0.18319189543820186,0.3310344827586207,1,0,1.0,1.0,0.25,1.0,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.7906976744186047,1,0.0,0.17543859649122806,0.05363776562207115,0.3103448275862069,1,0,1.0,0.25,0.25,0.5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.06976744186046513,0,0.0,0.03209242618741977,0.006884446943748623,0.5310344827586208,1,0,0.75,1.0,0.0,0.5,0.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.18604651162790697,0,0.25,0.1419911567536728,0.08735920113150317,0.5172413793103449,1,1,1.0,0.25,0.75,0.5,0.25,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.18604651162790697,0,0.75,0.6427043217800599,0.5910186936591517,0.9931034482758622,0,1,1.0,0.5,1.0,0.25,0.75,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.7209302325581395,0,0.0,0.09299671944087862,0.0011353373208595335,0.6137931034482759,1,1,0.5,0.25,0.25,0.0,0.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0.13953488372093026,0,0.0,0.04828127228640708,0.024887957330061522,0.2827586206896551,1,0,0.0,0.75,1.0,0.25,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.6511627906976745,0,0.0,0.0759520753102268,0.05753582809331495,0.5931034482758621,1,0,0.25,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.023255813953488302,1,0.0,0.36870631864213377,0.12272506518071674,0.5241379310344828,0,0,1.0,1.0,0.5,0.5,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
0.13953488372093026,0,0.0,0.015618314077877615,0.0,0.296551724137931,1,0,0.25,0.0,0.0,0.25,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.9302325581395348,1,0.25,0.11581800028526601,0.046286829235042515,0.32413793103448274,1,0,0.25,0.5,0.75,0.5,0.25,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.046511627906976716,1,0.0,0.8444587077449721,0.3554819964896137,0.9724137931034483,0,0,1.0,0.75,1.0,0.25,0.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5581395348837208,1,0.25,0.8543717016117529,0.8103794966174191,0.25517241379310346,0,0,0.0,1.0,1.0,1.0,0.25,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
0.6511627906976745,0,0.0,0.055983454571387814,0.0,0.11724137931034483,0,1,0.25,1.0,0.5,0.5,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.5581395348837208,1,0.75,0.0032805591213806856,0.0,0.1724137931034483,0,1,0.75,0.25,0.25,1.0,0.75,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.8372093023255813,0,0.75,0.6653116531165311,0.3569027657072747,0.703448275862069,0,1,0.25,0.5,0.75,0.25,0.75,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.5813953488372092,1,0.0,0.0781628868920268,0.05512882776954145,0.23448275862068962,1,0,0.5,0.75,0.0,0.25,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.4418604651162791,1,0.25,0.892026815004992,0.7121802736738068,0.903448275862069,0,0,0.75,1.0,0.5,0.0,0.25,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
0.09302325581395343,1,0.25,0.7977463985166167,0.7539917863776562,0.08275862068965517,1,1,0.0,0.25,0.0,0.75,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.2790697674418604,1,0.0,0.035872200827271425,0.0005815142375134169,0.6137931034482759,1,0,0.25,0.75,1.0,1.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.2325581395348837,1,0.5,0.11260875766652403,0.0,0.034482758620689655,0,1,0.25,0.5,0.75,1.0,0.5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.6976744186046511,0,0.5,0.0733846812152332,0.026653800930422786,0.8206896551724138,1,0,0.5,0.75,0.5,0.25,0.5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1.0,1,0.0,0.622450435030666,0.45293994853705505,0.4827586206896552,1,0,0.0,0.75,0.0,0.5,0.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.9302325581395348,1,0.25,0.9463699900156897,0.5480952746110459,0.041379310344827586,1,1,1.0,0.75,0.5,0.25,0.25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.41860465116279066,1,0.25,0.8664241905576949,0.7255998330010396,0.5241379310344828,1,1,1.0,0.75,0.5,1.0,0.25,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0.2325581395348837,0,0.0,0.8383968050206817,0.7307695584751972,0.7379310344827587,1,1,0.25,0.5,0.25,0.5,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0.4883720930232558,1,0.0,0.7349878761945513,0.2986043658299678,0.5241379310344828,1,1,1.0,0.0,0.75,1.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.06976744186046513,0,0.0,0.16602481814291825,0.14099696675357432,0.5517241379310345,1,1,0.0,0.75,0.5,0.25,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0.9302325581395348,0,0.0,0.38218513764085005,0.26866596799754616,0.7517241379310345,1,1,1.0,0.75,0.75,0.75,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.5581395348837208,0,0.0,0.0037797746398516574,0.0,0.22758620689655168,0,1,0.25,0.25,0.5,0.5,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
